,y,x,mass,size,ecc,signal,raw_mass,ep,frame
0,180.08892062259687,1669.8687564699792,32582.960066934775,15.332637895253844,0.04045983803902278,38.39773188899534,678021.0,,0
1,200.59253589030794,181.02042625196407,11212.589449608862,11.748728451517445,0.055157660278758174,37.04251782232492,659701.0,,0
2,388.3353376852481,2121.7097773933815,43873.7001943883,22.46062483956444,0.35676356457933833,32.073399577866695,755157.0,,0
3,364.7523983162491,2403.659940617204,52692.68044357571,22.850702793782162,0.15241180124287557,27.706598696373106,756531.0,,0
4,529.9176828472582,188.06636758816484,51925.32812315877,22.90658116736587,0.11241339619127083,30.266447488972798,751816.0,,0
5,577.8849032953387,2147.256578767538,38561.71279106246,22.79372906552889,0.25347782822513276,25.447908585255735,797797.0,,0
6,610.5193763592066,2263.6230194417644,36835.922966828046,22.35727698675837,0.30651712968252337,24.99617056303226,789276.0,,0
7,740.1607044386897,1875.4010491194517,43144.89618520109,21.867218082806037,0.43318944331437403,34.03093100750175,747744.0,,0
8,721.4651329595529,1107.128961356688,42407.20799491016,21.785707801560836,0.3912376307693394,33.428613644537116,742112.0,,0
9,721.7956515085617,2173.820800914963,37391.25957548144,22.38259450770922,0.3282047225966812,26.200805288961526,792268.0,,0
10,763.8788075178225,363.751458198315,11617.196138180354,11.044006125029785,0.007064217768631915,24.8455912222911,643920.0,,0
11,906.9570422170038,583.2810812412496,20327.15694467117,20.16503196305674,0.10098845767016477,28.007757377855423,653453.0,,0
12,1083.9101847049378,1752.6490374926907,45580.21586300784,22.89934593394157,0.2792292200096758,31.922820237125535,740297.0,,0
13,1141.3031341821743,2474.487049733377,5534.69424828201,23.79920171758219,0.2289404381517956,25.598487925996892,626006.0,,0
14,1282.65757434871,238.54375817560006,38217.638997468915,22.415763789118294,0.31572646266373,24.544432540808785,773847.0,,0
15,1391.3078545313244,2431.9676810851865,42626.75267371077,22.236277109970413,0.3672220809467333,30.868764851937428,742558.0,,0
16,1422.118959473184,244.56294843232973,36769.06573953897,22.15461436998866,0.32626354361496746,25.749067266738052,773828.0,,0
