,y,x,mass,size,ecc,signal,raw_mass,ep,frame
0,130.5850198073686,1865.8691954284845,6182.248853145309,10.753513397864246,0.03689641640381009,19.717845755560845,701821.0,,0
1,249.02252238200705,2468.505037901238,2508.3134181984683,21.859849309240236,0.4794053281323334,11.815058369403523,700557.0,,0
2,463.22816053852824,225.71951654852364,3068.628868418989,21.761987950023023,0.15317425735354942,7.511560287832703,697629.0,,0
3,559.6785248041775,482.2786175621822,4555.135351213215,13.15862032491619,0.024791605211631627,15.727329352649722,693672.0,,0
4,609.6886615542983,1994.6422113520114,9805.48125614928,12.240844502598222,0.019804791025910512,19.717845755560845,705372.0,,0
5,792.0646688531527,1362.0015076174354,2958.302826691446,17.235581718932863,0.2313175569121072,11.580322110408751,685717.0,,0
6,826.4729803394265,1726.9055856379694,2153.0792129197134,18.375421178837094,0.3957399083091866,8.137523645152095,689044.0,,0
7,887.8461001257058,1463.2823193726679,3921.4256973469955,18.75381904026717,0.06615159172688484,12.597512566052762,687053.0,,0
8,971.51782735613,1769.2040126030952,6754.770588833559,10.56504305881355,0.04221118954463157,19.952582014555617,694923.0,,0
9,1011.861406790033,2174.429078717151,9078.268325783476,12.114576732648873,0.013645028623934921,18.935391558911604,707671.0,,0
10,1099.1956918489577,1610.0701488317097,6087.963122449076,11.112076347498752,0.037023169070773305,17.83995568360267,692161.0,,0
11,1171.757014997581,1388.9209300919206,5175.465038316733,12.002675681377745,0.04621147007745912,17.526974004942975,688885.0,,0
12,1177.362049835449,1182.610919918508,12482.100572047,13.118879734376472,0.05233084620042291,17.83995568360267,701818.0,,0
13,1287.3408562086533,1430.7791194585964,5145.027570067077,14.389219534454842,0.06426709930867695,14.71013889700571,689036.0,,0
14,1531.3637043595068,1677.6412870924412,5126.0139330885,13.522055970887504,0.08717256274295607,14.318911798681091,692082.0,,0
15,1539.5776025697182,241.97155789166302,2679.514396425322,20.042045889722896,0.21382619563127211,13.066985084042306,700459.0,,0
16,1657.314921297427,1839.3551939258043,3524.4084379671713,20.220128747209735,0.26725783668743963,13.14523050370723,692216.0,,0
17,1732.091458257823,347.02448552212957,3885.824031399455,16.54594432267486,0.11164388409792118,18.778900719581756,703404.0,,0
18,134.75576399916295,1863.7698216329998,6479.232952742371,10.838162237000986,0.04945401016716353,19.859534513003315,700801.0,,1
19,252.47273699215967,2458.8853943929676,2685.5833177584245,21.332811055097103,0.5760268627583256,11.086246173925545,700990.0,,1
20,466.32246857584016,215.40835725831744,3305.8548033312227,22.636202095295097,0.16229408367577647,6.77935917110555,698042.0,,1
