,y,x,mass,size,ecc,signal,raw_mass,ep,frame
0,183.86402921643295,162.2332895779993,7011.354974807363,10.215216550903945,0.03303190450179623,20.77627509008069,710287.0,,0
1,231.50751628720735,1930.793802803932,3958.3360247281366,21.294124073725612,0.13770047844629396,11.937245775441099,698316.0,,0
2,255.07204557985665,832.6084108870361,10907.72667031947,12.521606528902774,0.07296945306821112,20.13840699520979,708118.0,,0
3,407.4508040187097,283.3042262876754,3292.401733682919,20.771373900317457,0.35768439528116736,13.94197407360678,699967.0,,0
4,607.3550574793214,394.53788728445255,5199.900709387564,13.977349820514867,0.09463467012260372,19.500538900338896,697144.0,,0
5,697.1204552767052,637.2573399292149,4531.4149459628625,12.504118530002634,0.07810537677335025,21.049647130739647,694998.0,,0
6,750.9024966580699,2230.1503530968553,6748.553319720552,10.157004825538865,0.03616244027825718,19.044918832573966,704025.0,,0
7,797.0213683033445,153.93384161837957,8963.869213207183,11.996414360439962,0.040678137989949036,18.95379481902098,710538.0,,0
8,867.877450599539,39.7125838448191,3518.5715353214287,12.725732492657729,0.04701468638062757,12.666237883864984,705967.0,,0
9,885.0877386284701,1589.7017293827398,7608.672883647182,10.990916554705349,0.02283463068308512,20.320655022315766,697272.0,,0
10,890.7059069581348,1183.482577383334,5010.54500922446,11.210849910348596,0.059965058165448365,18.58929876480904,687640.0,,0
11,974.3912502075377,343.35011622115223,2195.3597345185262,19.2779216116163,0.10469599381258997,7.016549043579882,691399.0,,0
12,979.035888836629,1935.0228420686694,4456.055386754543,12.358479257997582,0.06399218418680401,19.865034954550836,698424.0,,0
13,969.2469145436646,471.4613957788076,15180.167169764747,12.908841823691702,0.025539345809734937,20.685151076527706,713236.0,,0
14,981.6939090113088,1376.1563629188402,7388.972886970934,11.27430512152363,0.015088422292008699,20.502903049421736,693879.0,,0
15,987.6037101078825,2431.9532195617035,4848.344265100146,15.77893222310264,0.1417616527579941,22.23425930692846,699166.0,,0
16,1013.2183644381097,547.6289920270812,4091.6504565561545,16.423828712275803,0.2824730524002819,21.869763252716517,692271.0,,0
17,1021.4991415256316,272.25475505607955,4086.63863581074,12.913135955531246,0.06827588532605434,15.035462236242605,697186.0,,0
18,1229.6897894859374,2376.5259359414035,30529.9161287516,19.082807478216296,0.07218764696163027,23.2366234560113,752183.0,,0
19,1556.5397760754272,911.2365308527653,4329.848627983659,20.60645733369619,0.3383882090393242,9.021277341745563,694476.0,,0
20,1585.0001385638625,985.8754464835571,5918.686928293513,19.02468681962468,0.08330139410093629,10.205889517934375,696794.0,,0
21,1610.0295240519215,2026.6553428621185,6802.4987357439195,10.0560251597822,0.02194883912015464,20.13840699520979,702516.0,,0
22,1828.0603270667011,2342.0550476435747,5661.352714019882,12.26167604608689,0.03904110764378115,17.678058629279185,703419.0,,0
23,181.03745434765716,162.16969720517005,6968.113934889411,10.337748896370604,0.04160741071703543,20.57567250958098,710185.0,,1
24,238.4966802587477,1927.7821139599923,4227.127526409135,20.67532788085166,0.019789799765280766,11.009789676179295,698493.0,,1
25,253.935495422177,831.7257945066124,11088.753331643697,11.86339609202254,0.062249550044948705,20.48542833190738,708934.0,,1
26,404.2520203531877,281.5388356779407,3618.0695712900024,18.360533050541587,0.268598916040721,14.348824250102524,699829.0,,1
27,607.5053080499323,394.38069700186696,4930.400403019506,11.738095350360272,0.03736032813226038,19.49274237749777,696795.0,,1
28,693.2819737497923,638.357667386609,5431.7970541740315,15.888292759714883,0.06447199488228306,21.478114286316988,695870.0,,1
29,750.704785557114,2233.0632841352153,7013.145779548538,10.69334791240548,0.015167925294939048,19.943963265865772,704192.0,,1
30,797.230845428313,152.45836383995865,8381.518245613346,11.719160398444233,0.04973409613890024,19.041521489129764,710562.0,,1
31,866.2719874735357,38.80354622441779,4092.031992431754,13.858154705257926,0.16062566210249057,15.341510204512133,706254.0,,1
32,886.5785225632335,1588.4226448252055,7189.3024143674065,11.115498579350605,0.05616369876591172,18.770788956108962,697852.0,,1
33,891.5733552162123,1184.1628193235335,5058.727623671365,12.288965690847242,0.043716327502652245,18.951277311456163,687727.0,,1
34,979.9334679467642,1377.224766331403,7106.18752673002,11.071774785064575,0.04936957778826468,20.034207443539373,694258.0,,1
35,969.3006198970054,471.5994488464368,14965.552960323912,12.800068177936305,0.03796591795904044,21.207381753296183,713647.0,,1
36,979.8781322140609,1939.3639664218258,4300.135066147077,12.353429455315238,0.04374586183769567,19.041521489129764,697994.0,,1
37,989.4129507147429,2429.5446092027596,5075.693529074002,14.492394435690208,0.05386298423177191,21.92933517468499,699461.0,,1
38,1011.1502989818456,549.0193934170123,3350.4053403101025,15.03325875242427,0.13469721046127564,20.395184154233778,692608.0,,1
39,1021.1181962527787,271.33481528527574,4262.683732412533,12.39926788046904,0.08219298466707278,16.424440336595342,697770.0,,1
40,1230.279225342794,2376.6455672752613,30689.60823399444,19.02483176640984,0.0715257409454488,23.0122653067682,752331.0,,1
41,1555.4200181488204,911.2320145190563,4972.454189815403,19.412479848429946,0.3224167433616938,9.475638655728082,695100.0,,1
42,1585.484084139985,988.046444527178,5817.500669551001,19.734445603090936,0.14509503439372445,10.017103721769686,697745.0,,1
43,1610.0605366240816,2028.3445300698943,7049.694671506346,10.155500697839589,0.07094385478554228,20.214695798886577,703020.0,,1
44,1828.4245660881174,2343.1129859893513,5610.20979343474,11.027140391449338,0.02291650450780155,16.695172869616144,703454.0,,1
45,179.6241234414824,162.8548735964731,6864.749989850508,10.15142838439196,0.06371239442284708,20.239119622897412,710666.0,,2
46,253.0163875003161,831.4914226946648,11219.187119184353,12.131265778867569,0.05132081377742452,20.52284559891934,708724.0,,2
47,239.77538298996302,1934.1496830427893,3580.6218173967104,19.766026416985213,0.20435981402970724,10.403285787470633,698152.0,,2
48,406.20087290041,282.4768416876075,3575.4201745029754,20.628292180929858,0.3126671346152751,12.578518270305402,700359.0,,2
49,608.4980600205876,392.40901892469714,4777.5671349078775,13.110811581101594,0.07031260278381388,20.333694948238055,697182.0,,2
50,695.7807119590507,637.8705599503645,4877.816979768958,14.975024448073952,0.1459737191729671,20.14454429755677,695437.0,,2
51,750.782083820996,2233.436779190721,7191.791464878448,10.954359914250539,0.04711766069415908,19.67166767085356,704222.0,,2
52,797.0200371621988,152.75842397505136,8703.672615773954,11.536764103031146,0.03096349250554925,18.158462465403286,711341.0,,2
53,867.8929747530186,39.524398762598544,3790.9573409542986,13.061771291617516,0.0640064143435832,15.888654657227876,706188.0,,2
54,886.7785301359597,1588.193635585055,7067.424912055504,10.92395932211257,0.019420962551813845,19.955393646875486,697435.0,,2
55,891.4562385085309,1184.9540934342936,4783.714531055019,11.877750597376366,0.03874594191059918,17.30728453733751,687413.0,,2
56,969.3074709646545,472.7448938898467,15414.9268525966,12.794201194209059,0.014951859527899517,21.94147547902897,714417.0,,2
57,981.8980005227392,1939.9987367137132,4342.1423370395605,10.674816718366953,0.03687733885708678,19.7662429961942,698402.0,,2
58,979.3713013707546,1375.4437443861545,7265.181917342787,11.207172291067026,0.03752559486025509,19.293366369490993,693933.0,,2
59,989.2730921619294,2430.9158139534884,5490.097636024275,16.803383441748846,0.034275210096188405,21.846900153688328,699839.0,,2
60,1010.1109138745364,546.9735949535614,2983.5677885212367,13.436808309344897,0.08365034646039536,20.711996249600624,692470.0,,2
61,1019.3690068112006,272.25105729421716,4248.891066253687,13.096701659393553,0.07823020516433696,16.361531283931086,697790.0,,2
62,1229.9297438795663,2375.7899800022356,30456.659471399023,19.196350504328716,0.06965949451355412,24.11670796186374,752655.0,,2
63,1561.0640114347523,898.6138066908754,4896.353743535724,23.056239167906806,0.40360745777703316,8.795505256679716,695299.0,,2
64,1585.1429510088303,986.7191621660603,5901.405725930727,19.768534306746098,0.15479050770935743,9.36295720872357,697557.0,,2
65,1609.9158462505236,2025.1580697528277,7224.041650819608,10.081523841051384,0.0463562509415219,20.52284559891934,703256.0,,2
66,1826.759638521022,2340.5589515640213,5148.964437520579,11.69423133696524,0.060782956307409965,16.55068193461237,704264.0,,2
67,179.92526516253605,161.01344989023198,6958.192613032059,10.146526155151138,0.042366861379301006,20.613049770137557,710808.0,,3
68,251.92970649495058,831.5136794762217,11089.544708703155,12.340626620946166,0.06059718640401768,20.060914508437445,708617.0,,3
69,246.74629837244365,1930.7310279506708,4760.694271465609,21.180275057094555,0.09692058421069126,12.607088475485916,699002.0,,3
70,408.5372076338069,275.09223704979195,3206.5255323234073,19.043531104079385,0.2651189326557009,12.51506593186923,700669.0,,3
71,607.2077280185697,392.3539640613119,4598.734594700242,13.240206856403422,0.17390971656249116,19.96889196482076,697160.0,,3
72,694.5507165288958,637.9306212323575,5098.6010516260785,15.040085892787289,0.09966533311684053,21.441252662687727,695619.0,,3
73,749.2806442988905,2232.8139152519716,6884.206487964244,10.29002109585729,0.017043393000078094,19.6928243339707,704023.0,,3
74,797.3760821080892,151.51104040927203,8705.976783943768,11.609989892130821,0.01927331239465102,18.31248617972042,711585.0,,3
75,867.5958498023715,39.61019121888687,3445.692123183173,11.176821963994392,0.10908023466230123,14.447539347819628,705552.0,,3
76,890.9873961564517,1183.6002246229543,5161.912561634358,12.872890352288193,0.03007406901001914,16.932148025470138,687730.0,,3
77,888.5007113111404,1588.8217842269987,7115.367117529358,11.256338439556115,0.05185028620026603,19.32473415950396,697161.0,,3
78,963.5798379837984,351.3545454545455,2044.7409191627523,23.47768920036678,0.22964035154735893,6.717645684018043,691982.0,,3
79,978.8374548118612,1373.850689982345,7662.073049156087,11.240107070925935,0.05113186355625556,20.79709485737093,694106.0,,3
80,969.1425998090583,472.79828632845573,15325.710481553657,12.798253400572207,0.02037285056212963,21.80934283715447,714262.0,,3
81,983.821588799505,1938.8671875,4758.669775506042,13.596295781306475,0.036349699710022346,19.600801790354016,698347.0,,3
82,985.5434789978642,2427.4426212835206,5428.777938122746,16.54098229645775,0.07264276709125565,21.80934283715447,699886.0,,3
83,1014.1723449819916,548.8648642071449,3781.3903622968414,15.430104320514634,0.2514868299030583,20.705072313754243,692679.0,,3
84,1021.6682227106891,273.4470302975368,4060.8628272607157,12.610965913995761,0.0592589404507893,15.82787750206991,697162.0,,3
85,1229.656902400638,2376.2135531677727,30462.866771236728,19.145834911773793,0.0850065741248843,23.373726078638125,752460.0,,3
